cycle_id,mode,actuator,total_latency_ns,processing_time_ns,lock_wait_ns,deadline_met,lateness_ns
903,baseline,Gripper,274400,1500,2200,true,0
903,baseline,Motor,370900,200,2100,true,0
903,baseline,Stabilizer,374400,300,2900,true,0
904,baseline,,9040198900,198900,100,true,0
904,baseline,Gripper,72300,300,3900,true,0
904,baseline,Motor,84400,100,1100,true,0
904,baseline,Stabilizer,98700,100,900,true,0
905,baseline,,9050527100,527100,0,false,327100
905,baseline,Gripper,245600,200,1600,true,0
905,baseline,Stabilizer,329800,100,1900,true,0
905,baseline,Motor,339100,300,2600,true,0
906,baseline,,9060566400,566400,0,false,366400
906,baseline,Motor,130200,600,1900,true,0
906,baseline,Gripper,220300,300,3200,true,0
906,baseline,Stabilizer,263100,400,4000,true,0
907,baseline,Motor,65800,400,3400,true,0
907,baseline,Gripper,72200,300,3300,true,0
907,baseline,,9070269400,269400,100,false,69400
907,baseline,Stabilizer,89700,100,1600,true,0
908,baseline,,9080252700,252700,100,false,52700
908,baseline,Stabilizer,236700,200,2100,true,0
908,baseline,Gripper,297400,300,3400,true,0
908,baseline,Motor,415200,300,2700,true,0
909,baseline,,9090608700,608700,0,false,408700
909,baseline,Motor,235800,200,3100,true,0
909,baseline,Stabilizer,248800,200,1100,true,0
909,baseline,Gripper,322900,400,4200,true,0
910,baseline,,9100195800,195800,100,true,0
910,baseline,Gripper,199000,200,1100,true,0
910,baseline,Stabilizer,262200,400,4000,true,0
910,baseline,Motor,367500,200,2700,true,0
911,baseline,,9110226200,226200,500,false,26200
911,baseline,Gripper,684300,200,2200,true,0
911,baseline,Motor,701400,200,15200,true,0
911,baseline,Stabilizer,705000,100,900,true,0
912,baseline,Gripper,156100,500,3100,true,0
912,baseline,Motor,171600,200,1200,true,0
912,baseline,Stabilizer,184100,300,1400,true,0
912,baseline,,9120247400,247400,300,false,47400
913,baseline,,9130819600,819600,0,false,619600
913,baseline,Stabilizer,115900,100,1700,true,0
913,baseline,Gripper,245400,200,2700,true,0
913,baseline,Motor,287700,200,2000,true,0
914,baseline,,9140603700,603700,100,false,403700
914,baseline,Stabilizer,120600,700,6100,true,0
914,baseline,Motor,123600,300,3500,true,0
914,baseline,Gripper,130700,300,3800,true,0
915,baseline,,9150284400,284400,100,false,84400
915,baseline,Stabilizer,208800,400,4000,true,0
915,baseline,Motor,291400,200,2500,true,0
915,baseline,Gripper,352200,300,3000,true,0
916,baseline,,9160531000,531000,100,false,331000
916,baseline,Gripper,329200,200,3000,true,0
916,baseline,Stabilizer,343600,400,5600,true,0
916,baseline,Motor,382300,1400,9400,true,0
917,baseline,,9170653500,653500,100,false,453500
917,baseline,Gripper,224900,500,5200,true,0
917,baseline,Motor,241200,600,5900,true,0
917,baseline,Stabilizer,243200,400,3900,true,0
918,baseline,,9180247800,247800,200,false,47800
918,baseline,Stabilizer,74200,200,2800,true,0
918,baseline,Gripper,139600,400,2800,true,0
918,baseline,Motor,257800,700,6600,true,0
919,baseline,,9190213000,213000,0,false,13000
919,baseline,Gripper,278200,24000,1900,true,0
919,baseline,Stabilizer,548700,82300,4500,true,0
919,baseline,Motor,570300,53500,1900,true,0
920,baseline,,9200339000,339000,0,false,139000
920,baseline,Gripper,277000,200,2100,true,0
920,baseline,Motor,405400,200,2400,true,0
920,baseline,Stabilizer,405700,200,2700,true,0
921,baseline,,9210551300,551300,0,false,351300
921,baseline,Gripper,129700,200,2000,true,0
921,baseline,Stabilizer,275900,300,2600,true,0
921,baseline,Motor,276700,200,2100,true,0
922,baseline,,9220555300,555300,100,false,355300
922,baseline,Gripper,257600,400,4800,true,0
922,baseline,Stabilizer,271100,300,3100,true,0
922,baseline,Motor,272000,400,4000,true,0
923,baseline,,9230659100,659100,400,false,459100
923,baseline,Stabilizer,299200,700,3800,true,0
923,baseline,Gripper,343900,1300,15900,true,0
923,baseline,Motor,464600,800,88400,true,0
924,baseline,,9240758200,758200,100,false,558200
924,baseline,Motor,344100,500,5400,true,0
924,baseline,Gripper,389900,300,3100,true,0
924,baseline,Stabilizer,446600,100,2200,true,0
925,baseline,,9250883400,883400,0,false,683400
925,baseline,Gripper,263800,200,2200,true,0
925,baseline,Motor,293900,300,5900,true,0
925,baseline,Stabilizer,294500,200,6500,true,0
926,baseline,Motor,120200,500,11100,true,0
926,baseline,Gripper,121200,400,10000,true,0
926,baseline,Stabilizer,132300,100,1000,true,0
926,baseline,,9260229400,229400,300,false,29400
927,baseline,,9270334800,334800,100,false,134800
927,baseline,Gripper,198500,300,2600,true,0
927,baseline,Stabilizer,333100,400,3600,true,0
927,baseline,Motor,333600,300,3600,true,0
928,baseline,,9280437900,437900,200,false,237900
928,baseline,Gripper,133600,200,1600,true,0
928,baseline,Motor,235800,400,3400,true,0
928,baseline,Stabilizer,253800,300,3100,true,0
929,baseline,,9290215700,215700,100,false,15700
929,baseline,Gripper,145700,500,2500,true,0
929,baseline,Motor,253400,300,2900,true,0
929,baseline,Stabilizer,297900,400,4100,true,0
930,baseline,,9300534800,534800,4000,false,334800
930,baseline,Motor,173700,200,2500,true,0
930,baseline,Stabilizer,224700,500,10100,true,0
930,baseline,Gripper,248400,200,2300,true,0
931,baseline,,9310116300,116300,100,true,0
931,baseline,Motor,71600,200,1400,true,0
931,baseline,Stabilizer,108100,500,3500,true,0
931,baseline,Gripper,260500,400,3800,true,0
932,baseline,,9320182300,182300,100,true,0
932,baseline,Gripper,171500,300,2100,true,0
932,baseline,Motor,295200,300,3800,true,0
932,baseline,Stabilizer,376400,200,3100,true,0
933,baseline,,9330312600,312600,0,false,112600
933,baseline,Gripper,216200,200,1300,true,0
933,baseline,Motor,271300,14100,3700,true,0
933,baseline,Stabilizer,419700,200,2800,true,0
934,baseline,,9340766100,766100,100,false,566100
934,baseline,Gripper,105400,300,1300,true,0
934,baseline,Motor,219200,400,4000,true,0
934,baseline,Stabilizer,271400,400,4800,true,0
935,baseline,,9350350300,350300,100,false,150300
935,baseline,Gripper,161000,100,900,true,0
935,baseline,Motor,294500,400,3700,true,0
935,baseline,Stabilizer,316500,300,3000,true,0
936,baseline,,9360458100,458100,100,false,258100
936,baseline,Gripper,196800,500,1500,true,0
936,baseline,Motor,283500,400,3800,true,0
936,baseline,Stabilizer,337400,300,5600,true,0
937,baseline,,9370813300,813300,100,false,613300
937,baseline,Motor,224600,600,6300,true,0
937,baseline,Stabilizer,244900,100,1500,true,0
937,baseline,Gripper,404000,500,4300,true,0
938,baseline,,9380302100,302100,100,false,102100
938,baseline,Stabilizer,156400,300,2400,true,0
938,baseline,Gripper,269200,200,2800,true,0
938,baseline,Motor,327000,300,2800,true,0
939,baseline,,9390580800,580800,100,false,380800
939,baseline,Gripper,230300,21100,2400,true,0
939,baseline,Stabilizer,440500,36400,3300,true,0
939,baseline,Motor,547800,25000,1800,true,0
940,baseline,,9400598500,598500,0,false,398500
940,baseline,Gripper,226600,100,1900,true,0
940,baseline,Motor,417400,200,1800,true,0
940,baseline,Stabilizer,421200,200,2400,true,0
941,baseline,,9410735900,735900,100,false,535900
941,baseline,Stabilizer,220100,500,4700,true,0
941,baseline,Gripper,299100,300,5500,true,0
941,baseline,Motor,381800,200,2000,true,0
942,baseline,,9420707300,707300,100,false,507300
942,baseline,Gripper,353000,500,4900,true,0
942,baseline,Motor,423400,700,5800,true,0
942,baseline,Stabilizer,425000,400,5300,true,0
943,baseline,,9430272900,272900,400,false,72900
943,baseline,Motor,97900,400,3600,true,0
943,baseline,Stabilizer,89700,300,3300,true,0
943,baseline,Gripper,246400,300,3200,true,0
944,baseline,,9440835500,835500,100,false,635500
944,baseline,Gripper,280900,400,6800,true,0
944,baseline,Motor,347400,300,2100,true,0
944,baseline,Stabilizer,349800,300,2600,true,0
945,baseline,Motor,64700,300,3100,true,0
945,baseline,Gripper,65000,300,3000,true,0
945,baseline,Stabilizer,79500,100,700,true,0
945,baseline,,9450637100,637100,100,false,437100
946,baseline,,9460484400,484400,100,false,284400
946,baseline,Gripper,261900,200,1900,true,0
946,baseline,Stabilizer,335500,200,10200,true,0
946,baseline,Motor,336300,400,5000,true,0
947,baseline,,9470607200,607200,100,false,407200
947,baseline,Motor,262500,500,3900,true,0
947,baseline,Gripper,348100,2500,4000,true,0
947,baseline,Stabilizer,375700,500,6200,true,0
948,baseline,,9480518300,518300,0,false,318300
948,baseline,Motor,193700,600,2100,true,0
948,baseline,Gripper,275500,200,2500,true,0
948,baseline,Stabilizer,332900,300,7500,true,0
949,baseline,,9490566100,566100,100,false,366100
949,baseline,Motor,96900,400,5000,true,0
949,baseline,Stabilizer,122400,100,1400,true,0
949,baseline,Gripper,258300,200,2300,true,0
950,baseline,,9500601900,601900,100,false,401900
950,baseline,Gripper,46600,400,2600,true,0
950,baseline,Stabilizer,59600,100,900,true,0
950,baseline,Motor,61900,100,900,true,0
951,baseline,,9510266000,266000,100,false,66000
951,baseline,Gripper,116000,300,2200,true,0
951,baseline,Motor,219600,200,2400,true,0
951,baseline,Stabilizer,283000,300,3000,true,0
952,baseline,,9520305400,305400,0,false,105400
952,baseline,Gripper,342700,400,3400,true,0
952,baseline,Stabilizer,428300,300,3200,true,0
952,baseline,Motor,553300,200,2400,true,0
953,baseline,,9530387500,387500,0,false,187500
953,baseline,Stabilizer,192700,400,3600,true,0
953,baseline,Motor,280800,700,14700,true,0
953,baseline,Gripper,314800,200,2300,true,0
954,baseline,,9540232900,232900,100,false,32900
954,baseline,Stabilizer,161900,200,2000,true,0
954,baseline,Gripper,164800,200,3200,true,0
954,baseline,Motor,165600,500,4000,true,0
955,baseline,,9550710500,710500,100,false,510500
955,baseline,Gripper,121900,200,1300,true,0
955,baseline,Stabilizer,122700,200,2200,true,0
955,baseline,Motor,132400,100,900,true,0
956,baseline,,9560398600,398600,0,false,198600
956,baseline,Stabilizer,139300,300,6200,true,0
956,baseline,Motor,290600,100,2100,true,0
956,baseline,Gripper,310500,200,2400,true,0
957,baseline,,9570560800,560800,0,false,360800
957,baseline,Gripper,246900,400,4000,true,0
957,baseline,Motor,253900,700,4100,true,0
957,baseline,Stabilizer,270500,300,4200,true,0
958,baseline,,9580664700,664700,200,false,464700
958,baseline,Stabilizer,329400,200,2500,true,0
958,baseline,Gripper,449700,300,2900,true,0
958,baseline,Motor,487600,200,2700,true,0
959,baseline,,9590463500,463500,0,false,263500
959,baseline,Stabilizer,251400,19700,1900,true,0
959,baseline,Gripper,365800,22000,1800,true,0
959,baseline,Motor,430900,47800,1600,true,0
960,baseline,,9600319600,319600,100,false,119600
960,baseline,Gripper,300400,300,4500,true,0
960,baseline,Motor,313400,200,1500,true,0
960,baseline,Stabilizer,409600,400,3100,true,0
961,baseline,,9610594900,594900,100,false,394900
961,baseline,Motor,233200,200,2200,true,0
961,baseline,Stabilizer,242500,200,800,true,0
961,baseline,Gripper,304600,200,2900,true,0
962,baseline,,9620590800,590800,100,false,390800
962,baseline,Motor,181300,200,15900,true,0
962,baseline,Gripper,184000,400,12100,true,0
962,baseline,Stabilizer,194000,300,1100,true,0
963,baseline,,9630582000,582000,0,false,382000
963,baseline,Gripper,394800,200,2200,true,0
963,baseline,Stabilizer,410700,200,2600,true,0
963,baseline,Motor,412900,200,2100,true,0
964,baseline,,9640423600,423600,100,false,223600
964,baseline,Motor,241400,400,2900,true,0
964,baseline,Gripper,241700,400,3200,true,0
964,baseline,Stabilizer,293600,400,18000,true,0
965,baseline,,9650616700,616700,200,false,416700
965,baseline,Motor,671700,500,3900,true,0
965,baseline,Stabilizer,681200,600,5300,true,0
965,baseline,Gripper,790900,600,6400,true,0
966,baseline,,9660614200,614200,100,false,414200
966,baseline,Stabilizer,228100,200,3600,true,0
966,baseline,Gripper,309800,400,4000,true,0
966,baseline,Motor,340500,400,4100,true,0
967,baseline,Gripper,79500,1000,4500,true,0
967,baseline,Stabilizer,104800,300,15700,true,0
967,baseline,,9670517300,517300,200,false,317300
967,baseline,Motor,190200,500,5000,true,0
968,baseline,,9680341800,341800,100,false,141800
968,baseline,Gripper,64900,200,2800,true,0
968,baseline,Stabilizer,137500,400,3200,true,0
968,baseline,Motor,263000,300,10000,true,0
969,baseline,,9690439600,439600,100,false,239600
969,baseline,Motor,213300,400,4500,true,0
969,baseline,Stabilizer,231300,400,3300,true,0
969,baseline,Gripper,303500,200,2600,true,0
970,baseline,,9700566500,566500,200,false,366500
970,baseline,Gripper,279100,200,1300,true,0
970,baseline,Motor,284700,300,3400,true,0
970,baseline,Stabilizer,303400,300,3000,true,0
971,baseline,,9710366600,366600,0,false,166600
971,baseline,Motor,221600,200,2300,true,0
971,baseline,Gripper,302900,200,1900,true,0
971,baseline,Stabilizer,383600,200,2800,true,0
972,baseline,,9720691000,691000,0,false,491000
972,baseline,Gripper,381900,400,3300,true,0
972,baseline,Motor,450300,400,14800,true,0
972,baseline,Stabilizer,451900,1200,11500,true,0
973,baseline,,9730290100,290100,100,false,90100
973,baseline,Stabilizer,178300,300,3000,true,0
973,baseline,Gripper,219100,200,2100,true,0
973,baseline,Motor,304200,200,2200,true,0
974,baseline,,9740734700,734700,100,false,534700
974,baseline,Stabilizer,125400,500,5000,true,0
974,baseline,Gripper,161100,400,3400,true,0
974,baseline,Motor,236300,300,2500,true,0
975,baseline,Gripper,63900,500,2600,true,0
975,baseline,Motor,110500,100,1900,true,0
975,baseline,Stabilizer,124100,400,2100,true,0
975,baseline,,9750562600,562600,100,false,362600
976,baseline,,9760212700,212700,100,false,12700
976,baseline,Stabilizer,230500,300,2200,true,0
976,baseline,Gripper,242100,500,3200,true,0
976,baseline,Motor,245800,300,2900,true,0
977,baseline,Gripper,64700,400,5800,true,0
977,baseline,Motor,79700,300,1200,true,0
977,baseline,Stabilizer,91300,100,1200,true,0
977,baseline,,9770653800,653800,300,false,453800
978,baseline,,9780516800,516800,100,false,316800
978,baseline,Gripper,108500,300,1200,true,0
978,baseline,Motor,118200,100,600,true,0
978,baseline,Stabilizer,131500,300,3200,true,0
979,baseline,,9790342500,342500,400,false,142500
979,baseline,Motor,112000,25400,2100,true,0
979,baseline,Stabilizer,141800,10200,2500,true,0
979,baseline,Gripper,183700,117600,2100,true,0
980,baseline,Motor,320900,300,4400,true,0
980,baseline,Stabilizer,326600,200,3800,true,0
980,baseline,,9800706600,706600,100,false,506600
980,baseline,Gripper,415200,100,2000,true,0
981,baseline,,9810507400,507400,100,false,307400
981,baseline,Gripper,248000,400,2700,true,0
981,baseline,Motor,263800,300,3100,true,0
981,baseline,Stabilizer,324800,200,2900,true,0
982,baseline,,9820539700,539700,100,false,339700
982,baseline,Motor,266200,600,4500,true,0
982,baseline,Stabilizer,285300,100,1300,true,0
982,baseline,Gripper,389200,300,4000,true,0
983,baseline,,9830397900,397900,0,false,197900
983,baseline,Stabilizer,139300,300,2200,true,0
983,baseline,Gripper,264300,200,3400,true,0
983,baseline,Motor,316600,200,2300,true,0
984,baseline,,9840352000,352000,100,false,152000
984,baseline,Motor,260000,200,2700,true,0
984,baseline,Stabilizer,271600,100,1300,true,0
984,baseline,Gripper,451000,400,3400,true,0
985,baseline,Gripper,66300,400,4800,true,0
985,baseline,Motor,79900,300,4600,true,0
985,baseline,Stabilizer,81200,400,2700,true,0
985,baseline,,9850421400,421400,100,false,221400
986,baseline,,9860610400,610400,100,false,410400
986,baseline,Gripper,161500,200,3000,true,0
986,baseline,Stabilizer,163900,300,2500,true,0
986,baseline,Motor,168600,200,2400,true,0
987,baseline,Gripper,166600,400,5200,true,0
987,baseline,,9870227200,227200,600,false,27200
987,baseline,Motor,182600,800,4500,true,0
987,baseline,Stabilizer,214600,500,5000,true,0
988,baseline,,9880455100,455100,200,false,255100
988,baseline,Motor,201200,300,3500,true,0
988,baseline,Stabilizer,201900,300,2500,true,0
988,baseline,Gripper,245300,300,3200,true,0
989,baseline,,9890309500,309500,100,false,109500
989,baseline,Gripper,247400,400,2100,true,0
989,baseline,Motor,250800,300,2300,true,0
989,baseline,Stabilizer,258000,0,800,true,0
990,baseline,Gripper,65400,300,4200,true,0
990,baseline,Motor,75500,400,4100,true,0
990,baseline,Stabilizer,79300,300,1300,true,0
990,baseline,,9900278800,278800,500,false,78800
991,baseline,,9910436300,436300,4100,false,236300
991,baseline,Gripper,86900,200,1700,true,0
991,baseline,Motor,97000,100,800,true,0
991,baseline,Stabilizer,117700,300,2900,true,0
992,baseline,,9920800900,800900,200,false,600900
992,baseline,Motor,189100,300,2100,true,0
992,baseline,Stabilizer,201200,100,800,true,0
992,baseline,Gripper,286000,400,3000,true,0
993,baseline,,9930479500,479500,100,false,279500
993,baseline,Gripper,84500,100,700,true,0
993,baseline,Motor,95300,100,600,true,0
993,baseline,Stabilizer,101100,100,700,true,0
994,baseline,,9940468600,468600,0,false,268600
994,baseline,Motor,191900,200,2500,true,0
994,baseline,Stabilizer,195000,300,2800,true,0
994,baseline,Gripper,303600,100,1600,true,0
995,baseline,,9950699700,699700,100,false,499700
995,baseline,Stabilizer,221600,500,2400,true,0
995,baseline,Gripper,297400,400,3900,true,0
995,baseline,Motor,368600,300,3000,true,0
996,baseline,,9960730300,730300,100,false,530300
996,baseline,Stabilizer,265300,400,2500,true,0
996,baseline,Gripper,332600,1000,4700,true,0
996,baseline,Motor,348000,100,2000,true,0
997,baseline,,9970168800,168800,100,true,0
997,baseline,Motor,181400,500,4200,true,0
997,baseline,Stabilizer,199700,200,1000,true,0
997,baseline,Gripper,308800,2500,3500,true,0
998,baseline,,9980792900,792900,100,false,592900
998,baseline,Stabilizer,159300,200,1800,true,0
998,baseline,Gripper,230300,200,2000,true,0
998,baseline,Motor,333200,300,2800,true,0
999,baseline,,9990344800,344800,0,false,144800
999,baseline,Stabilizer,107500,23000,1900,true,0
999,baseline,Gripper,136500,82900,900,true,0
999,baseline,Motor,176800,100100,1400,true,0
1000,baseline,,10000711800,711800,100,false,511800
1000,baseline,Motor,218900,400,3000,true,0
